N_PMUT,Frequency_Hz,Frequency_MHz,Amplitude_R_mean,Amplitude_R_std,Phase_deg_mean,Phase_deg_std,V,PMUTSweep,DetectionN,w_rad_s,phase_rad,X_val,Y_val
5,1109957.865207356,1.1099578652073558,1.2665866666666667,2.516611478427203e-05,0.0557442,0.0034488679113587424,-0.005747566666666666,1,0,6974070.9502592785,0.0009729198288902231,1.2665860672083478,0.0012322870885996702
5,1113540.026076087,1.113540026076087,1.2665866666666667,2.3094010767592102e-05,0.05527496666666667,0.003479339480897676,-0.0056967,1,0,6996578.330797643,0.0009647301622634484,1.266586077257893,0.0012219141709139069
5,1117133.747633226,1.117133747633226,1.26658,1.7320508075802242e-05,0.05481703333333333,0.0035058470607448543,-0.005701790000000001,1,0,7019158.349283554,0.0009567377178421488,1.2665794203199041,0.0012117846737972327
5,1120739.067188232,1.120739067188232,1.26659,1.999999999996449e-05,0.05432356666666666,0.0035396357387919627,-0.005732306666666667,1,0,7041811.240139254,0.0009481250997599742,1.2665894307050725,0.0012008855901840438
5,1124356.022171433,1.124356022171433,1.26659,3.6055512754622066e-05,0.05385773333333333,0.0035675768826100027,-0.0058696366666666664,1,0,7064537.238546434,0.0009399947743277674,1.266589440426801,0.0011905878058838407
5,1127984.650132525,1.127984650132525,1.2665866666666667,2.0816659994642145e-05,0.0533591,0.0035817877840542147,-0.00574248,1,0,7087336.580436788,0.0009312919809009063,1.266586117408388,0.001179561835276061
5,1131624.988745052,1.1316249887450518,1.2665833333333334,2.5166114784253648e-05,0.05289136666666667,0.0035731299421282382,-0.00565601,1,0,7110209.502520175,0.0009231284942129115,1.266582793663608,0.001169218999233665
5,1135277.07580193,1.13527707580193,1.2665666666666666,2.3094010767608128e-05,0.052376766666666665,0.0036112307837264193,-0.005757736666666667,1,0,7133156.242256491,0.0009141470298821486,1.2665661374541182,0.0011578279952217023
5,1138940.949219176,1.138940949219176,1.2665633333333333,2.08166599946777e-05,0.051887666666666665,0.0036148670713227245,-0.005666183333333334,1,0,7156177.037879098,0.0009056106245106444,1.2665628139596934,0.0011470130544988504
5,1142616.647035162,1.142616647035162,1.26656,2.6457513110672364e-05,0.051397866666666674,0.0035989216459007996,-0.005727216666666667,1,0,7179272.128390133,0.0008970620018343763,1.2665594903868036,0.0011361826966584654
5,1146304.207409869,1.146304207409869,1.2665433333333334,2.0816659994522147e-05,0.050921233333333336,0.003626462924577246,-0.0057068733333333335,1,0,7202441.75355583,0.0008887431808429539,1.266542833134595,0.0011256316025593611
5,1150003.668627875,1.150003668627875,1.2665433333333331,1.527525231646812e-05,0.050429966666666666,0.003608765509607594,-0.005778083333333333,1,0,7225686.153925286,0.0008801689600043231,1.2665428427394523,0.0011147719845652363
5,1153715.069096854,1.153715069096854,1.2665433333333334,1.1547005383868162e-05,0.049936633333333334,0.0036297456389302726,-0.005701786666666667,1,0,7249005.570821034,0.0008715586690278177,1.2665428522910147,0.001103866682113851
5,1157438.447347587,1.157438447347587,1.2665333333333333,3.51188458429092e-05,0.04947373333333333,0.0036284332174277827,-0.0057831666666666665,1,0,7272400.246339112,0.0008634795399203359,1.266532861171689,0.0010936254840597929
5,1161173.842036938,1.161173842036938,1.2665366666666669,1.527525231646812e-05,0.04895126666666666,0.0036299273551041416,-0.005722133333333333,1,0,7295870.423367759,0.0008543607763550827,1.266536204423661,0.0010820791181747444
5,1164921.291944871,1.164921291944871,1.2665233333333334,2.0816659994642145e-05,0.048453500000000004,0.003661084970333249,-0.005732306666666667,1,0,7319416.345568675,0.0008456731091150726,1.2665228804480424,0.0010710645974024784
5,1168680.835976694,1.168680835976694,1.2665233333333334,1.1547005383707916e-05,0.04797373333333333,0.0036922630219600157,-0.005762826666666666,1,0,7343038.257391119,0.000837299601140421,1.2665228893722087,0.0010604593579255426
5,1172452.513163798,1.172452513163798,1.2665166666666667,3.511884584285651e-05,0.047490300000000006,0.0037158923773435615,-0.005645836666666667,1,0,7366736.404076556,0.0008288620977598632,1.2665162316103789,0.0010497675409806043
5,1176236.362664405,1.176236362664405,1.26652,1.0000000000037756e-05,0.04699226666666667,0.0037403301583327263,-0.005701786666666667,1,0,7390511.031663349,0.000820169776308514,1.266519574019661,0.0010387613086315236
5,1180032.423761332,1.180032423761332,1.26651,1.999999999996449e-05,0.046486033333333336,0.003760218619087642,-0.005859463333333333,1,0,7414362.386972716,0.0008113343378585014,1.2665095831514286,0.0010275629395066484
5,1183840.735864976,1.1838407358649758,1.2665233333333334,5.033222956852935e-05,0.04598733333333333,0.0037465353599470236,-0.005762823333333333,1,0,7438290.717627486,0.0008026303808788056,1.2665229253763564,0.0010165499962790042
5,1187661.338513308,1.187661338513308,1.2665199999999999,1.7320508075641997e-05,0.045477500000000004,0.0037440887743214616,-0.005701786666666667,1,0,7462296.272052057,0.0007937321105757213,1.2665196010394681,0.0010052774871304319
5,1191494.27137188,1.1914942713718801,1.2665133333333334,1.5275252316456006e-05,0.04493613333333333,0.003744633974547226,-0.005859463333333333,1,0,7486379.299472444,0.0007842834797818412,1.2665129438168126,0.0009933053824263062
5,1195339.574233074,1.195339574233074,1.2665033333333333,1.1547005383868162e-05,0.044427,0.0037559929592585776,-0.00555937,1,0,7510540.049911553,0.0007753974267835208,1.2665029525963798,0.0009820433272719317
5,1199197.287019089,1.199197287019089,1.2665033333333333,3.2145502536623525e-05,0.0439494,0.003744472343334908,-0.0057373933333333335,1,0,7534778.774207962,0.0007670617342759959,1.2665029607383902,0.00097148614806522
5,1203067.449779702,1.2030674497797018,1.2664933333333332,3.511884584285651e-05,0.0434105,0.0037439139573446404,-0.00568144,1,0,7559095.724001838,0.0007576561549369983,1.26649296982263,0.0009595663773812997
5,1206950.102695252,1.206950102695252,1.2665066666666667,5.033222956848892e-05,0.04291683333333333,0.0037591275867325086,-0.005666183333333334,1,0,7583491.1517537,0.0007490400461963196,1.2665063113729407,0.0009486641233982021
5,1210845.286075148,1.210845286075148,1.2664833333333334,3.511884584284597e-05,0.042378933333333334,0.003757270030664998,-0.005711959999999999,1,0,7607965.310735033,0.0007396519201498423,1.2664829868963554,0.0009367567439235127
5,1214753.040359362,1.214753040359362,1.2664799999999998,1.7320508075641997e-05,0.041854333333333334,0.003756388175273336,-0.005727223333333333,1,0,7632518.455037675,0.00073049592289388,1.2664796620877674,0.0009251583941454701
5,1218673.406116935,1.2186734061169349,1.26645,3.464101615138014e-05,0.0413262,0.003793375131726363,-0.0057831666666666665,1,0,7657150.839564427,0.0007212782573376806,1.2664496705695685,0.000913462769801635
5,1222606.424048962,1.222606424048962,1.2664733333333333,4.0414518843268435e-05,0.040811766666666666,0.0038192484029365413,-0.00568144,1,0,7681862.720047813,0.0007122997018890044,1.2664730120475114,0.000902108501499774
5,1226552.134987848,1.226552134987848,1.2664766666666667,1.5275252316413607e-05,0.0402971,0.0038183688441532204,-0.005864553333333334,1,0,7706654.353045399,0.000703317074005407,1.266476353432231,0.0008907345900617444
5,1230510.579898052,1.230510579898052,1.2664866666666665,4.041451884322494e-05,0.03975483333333333,0.003838293079395228,-0.0058086,1,0,7731525.995944472,0.000693852735248259,1.2664863618033162,0.0008787551673120256
5,1234481.799876086,1.234481799876086,1.26648,2.999999999997449e-05,0.03919703333333333,0.0038449032449898285,-0.005722133333333333,1,0,7756477.906962033,0.0006841172886806347,1.2664797036332656,0.0008664207961850468
5,1238465.836149771,1.238465836149771,1.26649,3.0000000000057758e-05,0.03864006666666667,0.00385911167541616,-0.005737389999999999,1,0,7781510.345140122,0.0006743963865234436,1.2664897119935445,0.0008541162148245708
5,1242462.730081222,1.242462730081222,1.26647,4.5825756949628455e-05,0.03812446666666667,0.003881515952992243,-0.005722133333333333,1,0,7806623.57036457,0.0006653974689001609,1.2664697196328132,0.0008427058702527803
5,1246472.523166844,1.2464725231668439,1.2664633333333333,1.1547005383707916e-05,0.03757086666666667,0.0038624906865044107,-0.005859463333333333,1,0,7831817.84336498,0.0006557353261611202,1.2664630610508072,0.0008304646874393416
5,1250495.257035844,1.250495257035844,1.2664466666666667,1.1547005383739964e-05,0.03702383333333333,0.003869048439000644,-0.005798426666666666,1,0,7857093.425705375,0.0006461877933762939,1.2664464022587867,0.0008183623200097138
5,1254530.973450976,1.254530973450976,1.26643,2.999999999997449e-05,0.03649956666666667,0.003850917815707488,-0.0058442066666666665,1,0,7882450.579788876,0.000637037613884505,1.2664297430306466,0.0008067634907853717
5,1258579.714311523,1.258579714311523,1.2664233333333332,1.5275252316510515e-05,0.035940599999999996,0.003909909876199191,-0.005503419999999999,1,0,7907889.568876442,0.000627281805142274,1.2664230841756552,0.0007944042625102689
5,1262641.521651062,1.262641521651062,1.2664233333333332,5.773502691709735e-06,0.0353707,0.00395021732693279,-0.00585438,1,0,7933410.657072828,0.0006173351737351583,1.2664230920146544,0.0007818076188474215
5,1266716.437638955,1.266716437638955,1.2664233333333332,1.1547005383643817e-05,0.03481446666666666,0.003936555883425679,-0.00586455,1,0,7959014.109335949,0.0006076270706591485,1.2664230995448449,0.0007695130528956556
5,1270804.504581093,1.2708045045810932,1.2664033333333333,3.0550504633069487e-05,0.0342821,0.003950967472657807,-0.005701790000000001,1,0,7984700.191481558,0.0005983355194979481,1.266403106643728,0.000757734051131785
5,1274905.764918408,1.274905764918408,1.2664233333333332,2.886751345951016e-05,0.033722300000000004,0.003928759347427636,-0.005737389999999999,1,0,8010469.170173892,0.0005885651663452839,1.2664231139831477,0.0007453726168129221
5,1279020.261230599,1.279020261230599,1.2664133333333334,2.0816659994602144e-05,0.033161366666666664,0.003935514271773553,-0.005889983333333334,1,0,8036321.312949095,0.0005787750327944303,1.2664131212214291,0.0007329683776096118
5,1283148.036233896,1.2831480362338958,1.2664033333333335,2.0816659994642145e-05,0.0326037,0.003985779520997116,-0.005772993333333334,1,0,8062256.888201154,0.0005690419133324752,1.266403128297131,0.0007206365369592265
5,1287289.132782554,1.287289132782554,1.2664066666666667,1.5275252316619538e-05,0.03203916666666667,0.004007146337898496,-0.00567127,1,0,8088276.165191295,0.00055918894792855,1.266406468668878,0.0007081605746769765
5,1291443.593869595,1.2914435938695952,1.2664066666666667,3.214550253664655e-05,0.03148906666666667,0.004028777170970529,-0.005722133333333333,1,0,8114379.414052641,0.0005495878917133292,1.2664064754095987,0.0006960017349475149
5,1295611.462625317,1.295611462625317,1.2664,2.645751311071433e-05,0.0309323,0.004030235521653788,-0.005762823333333333,1,0,8140566.905780845,0.0005398704802146419,1.2663998154474467,0.0006836919429323304
5,1299792.782321027,1.299792782321027,1.2663900000000001,3.0000000000030003e-05,0.03034416666666667,0.004017939497221593,-0.0056967,1,0,8166838.912257551,0.000529605617107246,1.2663898224001349,0.0006706872260958163
5,1303987.596366802,1.303987596366802,1.2663733333333334,1.527525231646812e-05,0.0298255,0.004019315562381234,-0.0057373933333333335,1,0,8193195.706236315,0.0005205531760535687,1.2663731617551945,0.0006592146309643627
5,1308195.948312232,1.308195948312232,1.26638,1.999999999996449e-05,0.0292742,0.0040204378579950725,-0.005742476666666667,1,0,8219637.561347282,0.0005109311758873241,1.266379834705332,0.0006470329943687895
5,1312417.88184866,1.31241788184866,1.2663666666666666,1.1547005383868162e-05,0.028709799999999997,0.004022188383206339,-0.005630576666666667,1,0,8246164.752111255,0.000501080537589068,1.266366507685919,0.0006345516635641563
5,1316653.440808437,1.3166534408084372,1.2663666666666666,1.5275252316462064e-05,0.028135099999999996,0.004011733763598974,-0.00568144,1,0,8272777.553935018,0.0004910501303778566,1.2663665139870266,0.000621849491781719
5,1320902.669163431,1.3209026691634311,1.2663733333333334,3.0550504633021036e-05,0.02758213333333333,0.00400712925962382,-0.005798426666666666,1,0,8299476.2431019675,0.00048139904139074525,1.2663731865954686,0.0006096308851629801
5,1325165.611030243,1.325165611030243,1.26636,2.645751311055697e-05,0.027032333333333335,0.004029974295616949,-0.005691616666666666,1,0,8326261.096804882,0.00047180322116328053,1.2663598590552239,0.0005974727049862653
5,1329442.310664994,1.329442310664994,1.2663666666666666,3.5118845842851244e-05,0.026453133333333333,0.004019346745844821,-0.0056560099999999995,1,0,8353132.393113169,0.0004616942741357293,1.2663665316962949,0.000584674218184667
5,1333732.812469286,1.333732812469286,1.2663766666666667,3.0550504633021036e-05,0.025892899999999996,0.004051306926165926,-0.00565601,1,0,8380090.411010324,0.0004519163578896397,1.266376537351632,0.0005722963114365624
5,1338037.160986474,1.338037160986474,1.2663866666666665,2.5166114784327174e-05,0.025307899999999998,0.004085088106760977,-0.005691616666666666,1,0,8407135.4303705,0.0004417061817654729,1.2663865431278942,0.000559370800982758
5,1342355.400903159,1.342355400903159,1.2663766666666667,2.5166114784180122e-05,0.024738466666666667,0.004119242563060996,-0.0055491966666666665,1,0,8434267.731967892,0.0004317676952281999,1.266376548625583,0.0005467805176686614
5,1346687.577052173,1.346687577052173,1.2663766666666667,2.0816659994593257e-05,0.02416183333333333,0.0041246783224068925,-0.005813686666666667,1,0,8461487.59749549,0.0004217035449847832,1.2663765540643304,0.0005340355137910782
5,1351033.734408844,1.3510337344088441,1.26638,1.7320508075754168e-05,0.023598366666666665,0.004119612041604564,-0.00575774,1,0,8488795.309541617,0.0004118691964262125,1.2663798925880339,0.0005215828982236669
5,1355393.91809548,1.35539391809548,1.2663833333333334,3.5118845842851244e-05,0.023007233333333335,0.004108507667430272,-0.00579334,1,0,8516191.151618091,0.00040155197344125674,1.2663832312349856,0.0005085187129671857
5,1359768.173378377,1.359768173378377,1.2663833333333334,3.5118845842851244e-05,0.0224316,0.004123573507287097,-0.005798426666666666,1,0,8543675.408141442,0.00039150527649036,1.2663832362800072,0.0004957957443938206
5,1364156.545671555,1.364156545671555,1.2663666666666666,3.5118845842851244e-05,0.02185846666666667,0.004124671684308139,-0.00578317,1,0,8571248.364456372,0.00038150221277076323,1.2663665745106716,0.0004831216737932302
5,1368559.080533771,1.368559080533771,1.2663733333333334,3.785938897198348e-05,0.021253400000000002,0.004143442470941281,-0.005594976666666667,1,0,8598910.306816995,0.0003709418072433629,1.2663732462082267,0.0004697508021386867
5,1372975.823672249,1.372975823672249,1.2663766666666667,3.0550504633021036e-05,0.020667633333333334,0.004144941423389881,-0.005605146666666667,1,0,8626661.522410264,0.0003607182502615974,1.2663765842776857,0.00045680516546571113
5,1377406.820941936,1.377406820941936,1.26638,4.358898943527204e-05,0.020076633333333333,0.004151092108509921,-0.00564075,1,0,8654502.299351316,0.0003504033543823109,1.266379922255343,0.0004437437908420079
5,1381852.118344753,1.381852118344753,1.2663900000000001,9.999999999898979e-06,0.019475466666666667,0.004185935164731214,-0.005737389999999999,1,0,8682432.92667874,0.0003399110166957383,1.2663899268409675,0.000430459904144129
5,1386311.762031092,1.386311762031092,1.2664033333333335,2.0816659994642145e-05,0.0188659,0.004201291352667653,-0.005676359999999999,1,0,8710453.694364,0.00032927207135199823,1.266403264681548,0.00041699124119870323
5,1390785.798300556,1.3907857983005558,1.2663766666666667,5.773502691934081e-06,0.0182818,0.004204077079455133,-0.005681446666666666,1,0,8738564.893316085,0.00031907760319109936,1.2663766022014358,0.0004040724246806633
5,1395274.273601963,1.395274273601963,1.26638,1.0000000000010001e-05,0.017670866666666667,0.004244481105309969,-0.00564584,1,0,8766766.815381523,0.00030841480501424864,1.2663799397711628,0.0003905703345821225
5,1399777.234535584,1.399777234535584,1.2663633333333333,1.1547005383739964e-05,0.01707,0.004244542940058447,-0.005701786666666667,1,0,8795059.753358455,0.000297927703315432,1.2663632771315487,0.0003772847138815186
5,1404294.727850157,1.404294727850157,1.26638,2.999999999997449e-05,0.016441733333333333,0.0042369162280287455,-0.0057882566666666675,1,0,8823444.000977863,0.000286962381401569,1.266379947858445,0.000363403415571764
5,1408826.800445127,1.408826800445127,1.2663566666666666,4.041451884333025e-05,0.015841266666666666,0.004279087764154099,-0.005762823333333333,1,0,8851919.852917649,0.00027648226101976037,1.2663566182649697,0.0003501251499967101
5,1413373.499373627,1.4133734993736269,1.2663566666666668,2.0816659994642145e-05,0.015191066666666668,0.0042690011962206505,-0.005732306666666667,1,0,8880487.604821369,0.0002651341302232933,1.2663566221566953,0.0003357543694354314
5,1417934.871838007,1.417934871838007,1.2663466666666665,2.886751345951016e-05,0.014586166666666666,0.0042904424950502874,-0.005935756666666667,1,0,8909147.553270135,0.00025457663357797953,1.2663466256311702,0.0003223822678604696
5,1422510.965195052,1.422510965195052,1.2663166666666665,3.785938897202747e-05,0.013941266666666667,0.004271998690698928,-0.005706876666666666,1,0,8937899.995815404,0.00024332100523186814,1.266316629180457,0.0003081214412348077
5,1427101.826952253,1.427101826952253,1.2663066666666667,3.785938897206901e-05,0.01331707,0.0042636623870447345,-0.005483076666666667,1,0,8966745.230955541,0.00023242671821856127,1.266306632462344,0.00029432350014161945
5,1431707.504772284,1.431707504772284,1.2663166666666665,1.5275252316510515e-05,0.012667033333333333,0.004280982481082272,-0.00567127,1,0,8995683.558163963,0.00022108143812653904,1.2663166357197855,0.0002799591075096781
5,1436328.046470763,1.4363280464707628,1.2663033333333333,5.773502691934081e-06,0.012017703333333333,0.004276852293922872,-0.0058340300000000005,1,0,9024715.277875056,0.00020974849169456427,1.266303305478187,0.00026560521224694076
5,1440963.500017744,1.440963500017744,1.26633,1.0000000000065512e-05,0.01135586,0.004296930371649045,-0.00586964,1,0,9053840.691493561,0.00019819714639552328,1.2663299751279435,0.00025098299075185275
5,1445613.913538466,1.445613913538466,1.2663,1.0000000000065512e-05,0.010757876666666666,0.004335911075775579,-0.00575774,1,0,9083060.10139927,0.00018776036835680584,1.2662999776789579,0.00023776095305322084
5,1450279.335313347,1.450279335313347,1.2662766666666665,1.527525231644995e-05,0.010135246666666667,0.004360607580112356,-0.005727220000000001,1,0,9112373.810946997,0.00017689342483511356,1.2662766468549553,0.00022399601518727097
5,1454959.813777989,1.454959813777989,1.2662799999999999,1.7320508075641997e-05,0.009491966666666666,0.00436175047105326,-0.005691613333333334,1,0,9141782.124466607,0.00016566607082288442,1.2662799826233162,0.0002097796312020264
5,1459655.397524671,1.4596553975246709,1.2662766666666665,1.154700538372394e-05,0.008866436666666666,0.004389199236766695,-0.005711959999999999,1,0,9171285.34727239,0.0001547485127528843,1.2662766515048383,0.00019595443011825633
5,1464366.135302342,1.464366135302342,1.26628,2.645751311055697e-05,0.008221123333333333,0.004393244791385216,-0.0056712666666666675,1,0,9200883.78566303,0.00014348567037919795,1.2662799869648267,0.00018169303406431725
5,1469092.076018121,1.4690920760181212,1.2662666666666667,1.1547005383868162e-05,0.00761642,0.0043626612827951695,-0.005676356666666667,1,0,9230577.746931015,0.0001329316062147465,1.2662666554786866,0.00016832686140044764
5,1473833.268736548,1.473833268736548,1.2662699999999998,1.7320508075577897e-05,0.00698838,0.00437319934455314,-0.00574248,1,0,9260367.539357942,0.00012197024038052133,1.2662699905810153,0.00015444725590369745
5,1478589.762679583,1.478589762679583,1.2662433333333334,1.5275252316565026e-05,0.0063472933333333335,0.004397193372019627,-0.005798426666666666,1,0,9290253.472214507,0.00011078116725655261,1.2662433255633685,0.00014027591421057279
5,1483361.60722959,1.4833616072295899,1.2662533333333335,2.5166114784367615e-05,0.005716943333333333,0.004427884535264367,-0.005803513333333334,1,0,9320235.855779257,9.977948431660635e-05,1.266253327029959,0.00012634610440453469
5,1488148.8519271,1.4881488519271,1.26625,1.999999999996449e-05,0.0050997433333333335,0.004420189390063885,-0.005803513333333334,1,0,9350315.001324525,8.900731217329735e-05,1.2662499949841928,0.00011270550889062327
5,1492951.546472305,1.4929515464723049,1.2662566666666668,3.214550253669548e-05,0.0044673966666666665,0.004442854380376802,-0.005747566666666666,1,0,9380491.221125828,7.797078082595294e-05,1.2662566628175993,9.873102092603017e-05
5,1497769.740727293,1.497769740727293,1.2662533333333335,3.785938897202747e-05,0.0038434892,0.004441371805626491,-0.005600063333333333,1,0,9410764.828475906,6.708154130484284e-05,1.2662533304843058,8.494222521868923e-05
5,1502603.484713809,1.502603484713809,1.2662433333333334,2.886751345944606e-05,0.0031866929999999996,0.004500195234712267,-0.005722133333333333,1,0,9441136.137670651,5.5618285100255655e-05,1.266243331374839,7.042628268332202e-05
5,1507452.828616245,1.507452828616245,1.2662466666666667,3.214550253663216e-05,0.0025817166666666663,0.004507546975743385,-0.005747563333333333,1,0,9471605.464027897,4.505945618694627e-05,1.266246665381202,5.705638617922598e-05
5,1512317.822778648,1.512317822778648,1.2662566666666668,1.527525231646812e-05,0.0019371056666666667,0.004490659498209181,-0.005889983333333334,1,0,9502173.123868622,3.38088718423731e-05,1.266256665942976,4.2810709354728174e-05
5,1517198.51770995,1.51719851770995,1.2662366666666667,3.214550253666958e-05,0.001311986,0.004471429138638786,-0.005742483333333333,1,0,9532839.434549805,2.2898475440070326e-05,1.2662366663346973,2.899488921044932e-05
5,1522094.964080978,1.522094964080978,1.2662533333333335,3.785938897202747e-05,0.0006481003333333332,0.004511704486033004,-0.00584929,1,0,9563604.714445641,1.1311484699939421e-05,1.2662533332523251,1.4323205205941852e-05
5,1527007.212725948,1.527007212725948,1.26626,4.582575694944069e-05,8.529999999999939e-06,0.004580194349075157,-0.00576791,1,0,9594469.28295693,1.4887658519511525e-07,1.266259999999986,1.8851646476916593e-07
5,1531935.31464396,1.53193531464396,1.2662433333333334,3.055050463297258e-05,-0.00061165,0.004604444981743185,-0.00574248,1,0,9625433.460520465,-1.0675306369823317e-05,1.2662433332611815,-1.3517535521822897e-05
5,1536879.320998246,1.536879320998246,1.2662433333333334,3.5118845842793286e-05,-0.00128965,0.00458856320892499,-0.005594976666666667,1,0,9656497.568604318,-2.2508638698344872e-05,1.2662433330125695,-2.850141369178122e-05
5,1541839.283116921,1.541839283116921,1.26624,4.358898943546943e-05,-0.0019142200000000001,0.004585611451671413,-0.00564075,1,0,9687661.929712545,-3.3409441607525855e-05,1.2662399992933173,-4.230437133324359e-05
5,1546815.25249373,1.54681525249373,1.26625,3.464101615138014e-05,-0.00251875,0.004581370034443846,-0.00565601,1,0,9718926.867389886,-4.396048053460718e-05,1.2662499987764708,-5.5664958459017374e-05
5,1551807.280788786,1.551807280788786,1.26624,1.0000000000065512e-05,-0.003212573333333333,0.004577481042564058,-0.005772996666666666,1,0,9750292.706226407,-5.606998212843596e-05,1.2662399980095702,-7.099805413310963e-05
5,1556815.419829327,1.556815419829327,1.2662433333333334,3.055050463300892e-05,-0.0038569966666666664,0.004640616924260538,-0.005772996666666666,1,0,9781759.771862246,-6.731729107177956e-05,1.266243330464268,-8.524007097332116e-05
5,1561839.721608962,1.561839721608962,1.26625,2.6457513110661874e-05,-0.0045341673333333336,0.004643271831396622,-0.005905243333333333,1,0,9813328.390982885,-7.913614880303791e-05,1.2662499960350357,-0.0001002061483172561
5,1566880.238289912,1.566880238289912,1.2662633333333335,2.886751345951016e-05,-0.005155257266666667,0.004690903292920716,-0.005889983333333334,1,0,9844998.891333224,-8.997621309069665e-05,1.2662633282076774,-0.00011393357935520683
5,1571937.022202263,1.5719370222022628,1.2662633333333335,3.2145502536580354e-05,-0.005860666333333334,0.004715713356964175,-0.0057373933333333335,1,0,9876771.60171289,-0.00010228792387745017,1.2662633267089913,-0.00012952344722294294
5,1577010.125845462,1.577010125845462,1.2662766666666665,5.507570547292114e-05,-0.006523416666666667,0.004693929959089008,-0.0057068733333333335,1,0,9908646.851985637,-0.00011385509931280676,1.2662766584593046,-0.00014417205532933988
5,1582099.601888309,1.582099601888309,1.26627,3.605551275470674e-05,-0.00715169,0.00470036001090342,-0.0058696366666666664,1,0,9940624.973079296,-0.00012482053758195325,1.2662699901356513,-0.00015805650171347549
5,1587205.503168967,1.5872055031689671,1.2662666666666667,3.05505046330816e-05,-0.007833143333333334,0.004716990235736484,-0.0057068733333333335,1,0,9972706.296985837,-0.00013671414194731037,1.2662666548329258,-0.0001731165602705343
5,1592327.882695699,1.592327882695699,1.2662466666666667,5.033222956848892e-05,-0.008483003333333334,0.004729041987975295,-0.005834033333333333,1,0,10004891.156765996,-0.00014805633862432073,1.2662466527881733,-0.0001874758445769844
5,1597466.793650604,1.5974667936506042,1.2662466666666667,5.033222956848892e-05,-0.00914132,0.0046870124022878375,-0.005757736666666667,1,0,10037179.88657276,-0.00015954613197840804,1.2662466505505325,-0.0002020247569401303
5,1602622.289383646,1.6026222893836461,1.2662433333333334,4.932882862323244e-05,-0.00978292,0.004704033233215939,-0.005711959999999999,1,0,10069572.821613837,-0.00017074416445920368,1.2662433148755767,-0.00021620365890151887
5,1607794.423420117,1.607794423420117,1.2662466666666667,5.507570547292114e-05,-0.010473933333333333,0.004694131562209706,-0.00562549,1,0,10102070.298198553,-0.0001828046223010514,1.266246645509249,-0.00023147574235074078
5,1612983.249455411,1.612983249455411,1.26623,3.605551275461437e-05,-0.011163126666666667,0.004689707774492279,-0.00564075,1,0,10134672.653705023,-0.00019483331515051286,1.2662299759669415,-0.0002467037870822204
5,1618188.821360249,1.618188821360249,1.2662266666666666,5.131601439457425e-05,-0.011839586666666665,0.004704163664513952,-0.005620406666666667,1,0,10167380.226612968,-0.00020663976940855369,1.2662266396327309,-0.00026165278455686616
5,1623411.193179187,1.6234111931791868,1.26622,4.358898943541849e-05,-0.01251767,0.004744816892641906,-0.005711959999999999,1,0,10200193.356494348,-0.00021847455617811858,1.2662199697809433,-0.00027663685032315897
5,1628650.419129123,1.628650419129123,1.26621,2.999999999991898e-05,-0.013180686666666669,0.004747836091793117,-0.005813686666666667,1,0,10233112.38400398,-0.0002300463800070497,1.2662099664952373,-0.0002912870242595099
5,1633906.553604518,1.633906553604518,1.2662266666666666,4.04145188433188e-05,-0.013877803333333332,0.004761781946712107,-0.0057068733333333335,1,0,10266137.650912343,-0.00024221336111091078,1.266226629523609,-0.0003066970138627499
5,1639179.651172924,1.6391796511729242,1.2662266666666666,3.0550504633021036e-05,-0.014534186666666666,0.004793260595725351,-0.005757736666666667,1,0,10299269.500077477,-0.0002536694114327929,1.2662266259269823,-0.0003212029698290366
5,1644469.766580201,1.644469766580201,1.2662233333333333,4.0414518843266144e-05,-0.015233720000000001,0.004779935391320682,-0.005854376666666667,1,0,10332508.275477763,-0.0002658785713269106,1.2662232885777742,-0.0003366616468809504
5,1649776.954747537,1.649776954747537,1.2662466666666667,4.725815626252048e-05,-0.015932866666666667,0.004793763383119085,-0.005752650000000001,1,0,10365854.322193205,-0.0002780809826145872,1.266246617707852,-0.0003521191127609405
5,1655101.270773685,1.655101270773685,1.26625,4.582575694944069e-05,-0.01662426666666667,0.004781357071306569,-0.005691616666666666,1,0,10399307.98641948,-0.00029014818906287603,1.2662499466997572,-0.00036740013924587713
5,1660442.769935706,1.6604427699357058,1.26624,5.000000000002225e-05,-0.017301233333333332,0.004809454144009832,-0.005620406666666667,1,0,10432869.615472602,-0.00030196348632246026,1.266239942270886,-0.0003823582391102572
5,1665801.507688229,1.6658015076882289,1.2662466666666667,3.055050463300892e-05,-0.01798683333333333,0.0048538536404936355,-0.005778083333333333,1,0,10466539.557784284,-0.00031392946367413333,1.2662466042712812,-0.0003975121304165758
5,1671177.539665685,1.671177539665685,1.2662466666666667,3.214550253663216e-05,-0.018677866666666668,0.004860020490011677,-0.005727220000000001,1,0,10500318.162915962,-0.0003259902705818316,1.2662465993848682,-0.0004127840861789384
5,1676570.921681559,1.676570921681559,1.2662366666666667,4.932882862310302e-05,-0.0193798,0.004870964336761253,-0.005711959999999999,1,0,10534205.781554108,-0.00033824131837799706,1.2662365942333782,-0.00042829355134525005
5,1681981.709729143,1.681981709729143,1.26624,2.999999999997449e-05,-0.020055033333333333,0.0048869954597209634,-0.005803513333333334,1,0,10568202.765514951,-0.0003500263632638801,1.2662399224311165,-0.0004432173731688708
